date;supplier_name;country;region;product;unit_price;uom;volume;currency;value
2024.12.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Polyester;1363.91;MT;22135.399;USD;30190802
2025.01.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Polyester;1389.12;MT;16601.550;USD;23061564
2025.02.28;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Polyester;1427.35;MT;13834.625;USD;19746905
2025.03.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Polyester;1451.83;MT;19417.017;USD;28190198
2025.04.30;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Polyester;1260.62;MT;20387.868;USD;25701440
2025.05.31;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Polyester;1468.69;MT;19028.677;USD;27947252
2025.06.30;Bandung Knitwear Enterprise;Indonesia;Southeast Asia;Polyester;1016.26;MT;17863.656;USD;18154122
2024.07.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Buckle;10716.45;MT;809.407;USD;8673962
2024.08.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Buckle;11111.79;MT;894.607;USD;9940686
2024.09.30;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Buckle;7905.28;MT;922.276;USD;7290844
2024.10.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Buckle;8206.33;MT;966.193;USD;7928904
2024.11.30;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Buckle;7946.51;MT;959.606;USD;7625512
2024.12.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Buckle;9228.36;MT;1001.328;USD;9240616
2025.01.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Buckle;10131.78;MT;750.996;USD;7608923
2025.02.28;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Buckle;7833.11;MT;625.830;USD;4902194
2025.03.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Buckle;7444.87;MT;878.358;USD;6539256
2025.04.30;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Buckle;9353.66;MT;922.276;USD;8626656
2025.05.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Buckle;8315.13;MT;860.791;USD;7157582
2025.06.30;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Buckle;8147.87;MT;808.089;USD;6584205
2024.07.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Zipper;8174.13;MT;645.140;USD;5273459
2024.08.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Zipper;7972.52;MT;713.049;USD;5684801
2024.09.30;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Zipper;7915.40;MT;735.103;USD;5818630
2024.10.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Zipper;8102.47;MT;770.107;USD;6239775
2024.11.30;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Zipper;10282.98;MT;764.857;USD;7865006
2024.12.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Zipper;10178.30;MT;798.111;USD;8123414
2025.01.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Zipper;10297.83;MT;598.584;USD;6164112
2025.02.28;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Zipper;7719.59;MT;498.820;USD;3850683
2025.03.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Zipper;8129.55;MT;700.098;USD;5691482
2025.04.30;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Zipper;8108.78;MT;735.103;USD;5960785
2025.05.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Zipper;7859.01;MT;686.096;USD;5392033
2025.06.30;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Zipper;10627.55;MT;644.090;USD;6845100
2024.07.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Cotton;2891.65;MT;4908.296;USD;14193092
2024.08.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Cotton;3581.22;MT;5424.958;USD;19427951
2024.09.30;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Cotton;3565.47;MT;5592.741;USD;19940737
2024.10.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Cotton;3950.31;MT;5859.062;USD;23145113
2024.11.30;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Cotton;2922.59;MT;5819.113;USD;17006904
2024.12.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Cotton;2896.85;MT;6072.118;USD;17590030
2025.01.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Cotton;2878.75;MT;4554.089;USD;13110078
2025.02.28;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Cotton;4003.95;MT;3795.074;USD;15195277
2025.03.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Cotton;3568.24;MT;5326.420;USD;19005961
2025.04.30;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Cotton;2980.39;MT;5592.741;USD;16668555
2025.05.31;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Cotton;4082.68;MT;5219.891;USD;21311158
2025.06.30;Surabaya Fabric & Dyeing Ltd.;Indonesia;Southeast Asia;Cotton;4094.11;MT;4900.306;USD;20062374
2024.07.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Silk;68336.60;MT;23.676;USD;1617970
2024.08.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Silk;69951.68;MT;26.169;USD;1830548
2024.09.30;Osaka Thread & Fibre Corp.;Japan;East Asia;Silk;88776.81;MT;26.978;USD;2395029
2024.10.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Silk;64711.99;MT;28.263;USD;1828939
2024.11.30;Osaka Thread & Fibre Corp.;Japan;East Asia;Silk;76523.53;MT;28.070;USD;2148020
2024.12.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Silk;66646.11;MT;29.290;USD;1952098
2025.01.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Silk;70185.49;MT;21.968;USD;1541826
2025.02.28;Osaka Thread & Fibre Corp.;Japan;East Asia;Silk;94375.87;MT;18.307;USD;1727698
2025.03.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Silk;94044.23;MT;25.693;USD;2416318
2025.04.30;Osaka Thread & Fibre Corp.;Japan;East Asia;Silk;92943.87;MT;26.978;USD;2507448
2025.05.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Silk;71765.89;MT;25.180;USD;1807033
2025.06.30;Osaka Thread & Fibre Corp.;Japan;East Asia;Silk;88244.07;MT;23.638;USD;2085908
2024.07.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Nylon;18020.66;MT;2376.053;USD;42818039
2024.08.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Nylon;20969.00;MT;2626.163;USD;55068024
2024.09.30;Osaka Thread & Fibre Corp.;Japan;East Asia;Nylon;23365.08;MT;2707.385;USD;63258259
2024.10.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Nylon;23457.38;MT;2836.308;USD;66532359
2024.11.30;Osaka Thread & Fibre Corp.;Japan;East Asia;Nylon;20785.18;MT;2816.969;USD;58551212
2024.12.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Nylon;20232.52;MT;2939.446;USD;59472395
2025.01.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Nylon;17037.49;MT;2204.585;USD;37560595
2025.02.28;Osaka Thread & Fibre Corp.;Japan;East Asia;Nylon;22303.64;MT;1837.154;USD;40975213
2025.03.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Nylon;17066.20;MT;2578.462;USD;44004550
2025.04.30;Osaka Thread & Fibre Corp.;Japan;East Asia;Nylon;17673.13;MT;2707.385;USD;47847968
2025.05.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Nylon;23372.41;MT;2526.893;USD;59059557
2025.06.30;Osaka Thread & Fibre Corp.;Japan;East Asia;Nylon;23592.91;MT;2372.185;USD;55966732
2024.07.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Button;59434.75;MT;114.761;USD;6820782
2024.08.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Button;57743.81;MT;126.841;USD;7324278
2024.09.30;Osaka Thread & Fibre Corp.;Japan;East Asia;Button;61185.73;MT;130.764;USD;8000881
2024.10.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Button;58913.72;MT;136.991;USD;8070632
2024.11.30;Osaka Thread & Fibre Corp.;Japan;East Asia;Button;43985.28;MT;136.057;USD;5984490
2024.12.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Button;56763.44;MT;141.972;USD;8058829
2025.01.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Button;56263.48;MT;106.479;USD;5990887
2025.02.28;Osaka Thread & Fibre Corp.;Japan;East Asia;Button;49123.07;MT;88.733;USD;4358818
2025.03.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Button;51731.85;MT;124.537;USD;6442529
2025.04.30;Osaka Thread & Fibre Corp.;Japan;East Asia;Button;43983.55;MT;130.764;USD;5751459
2025.05.31;Osaka Thread & Fibre Corp.;Japan;East Asia;Button;58752.39;MT;122.046;USD;7170509
2025.06.30;Osaka Thread & Fibre Corp.;Japan;East Asia;Button;52749.12;MT;114.574;USD;6043680
2024.07.31;Tokyo Garment Production Ltd.;Japan;East Asia;Linen;30981.21;MT;13.119;USD;406455
2024.08.31;Tokyo Garment Production Ltd.;Japan;East Asia;Linen;44577.33;MT;14.500;USD;646388
2024.09.30;Tokyo Garment Production Ltd.;Japan;East Asia;Linen;44381.29;MT;14.949;USD;663449
2024.10.31;Tokyo Garment Production Ltd.;Japan;East Asia;Linen;37184.74;MT;15.661;USD;582339
2024.11.30;Tokyo Garment Production Ltd.;Japan;East Asia;Linen;40824.96;MT;15.554;USD;634988
2024.12.31;Tokyo Garment Production Ltd.;Japan;East Asia;Linen;40991.19;MT;16.230;USD;665294
2025.01.31;Tokyo Garment Production Ltd.;Japan;East Asia;Linen;31365.46;MT;12.173;USD;381800
2025.02.28;Tokyo Garment Production Ltd.;Japan;East Asia;Linen;42348.06;MT;10.144;USD;429573
2025.03.31;Tokyo Garment Production Ltd.;Japan;East Asia;Linen;32946.78;MT;14.237;USD;469063
2025.04.30;Tokyo Garment Production Ltd.;Japan;East Asia;Linen;44259.76;MT;14.949;USD;661632
2025.05.31;Tokyo Garment Production Ltd.;Japan;East Asia;Linen;38430.77;MT;13.952;USD;536196
2025.06.30;Tokyo Garment Production Ltd.;Japan;East Asia;Linen;38538.30;MT;13.098;USD;504776
2024.07.31;Tokyo Garment Production Ltd.;Japan;East Asia;Polyester;6927.96;MT;6674.440;USD;46240222
2024.08.31;Tokyo Garment Production Ltd.;Japan;East Asia;Polyester;5222.51;MT;7377.013;USD;38526491
2024.09.30;Tokyo Garment Production Ltd.;Japan;East Asia;Polyester;6714.09;MT;7605.168;USD;51061779
2024.10.31;Tokyo Garment Production Ltd.;Japan;East Asia;Polyester;4967.35;MT;7967.318;USD;39576421
2024.11.30;Tokyo Garment Production Ltd.;Japan;East Asia;Polyester;5007.01;MT;7912.996;USD;39620420
2024.12.31;Tokyo Garment Production Ltd.;Japan;East Asia;Polyester;6596.06;MT;8257.039;USD;54463923
2025.01.31;Tokyo Garment Production Ltd.;Japan;East Asia;Polyester;5978.96;MT;6192.779;USD;37026385
2025.02.28;Tokyo Garment Production Ltd.;Japan;East Asia;Polyester;6064.71;MT;5160.649;USD;31297866
2025.03.31;Tokyo Garment Production Ltd.;Japan;East Asia;Polyester;5296.44;MT;7243.017;USD;38362190
2025.04.30;Tokyo Garment Production Ltd.;Japan;East Asia;Polyester;5110.11;MT;7605.168;USD;38863274
2025.05.31;Tokyo Garment Production Ltd.;Japan;East Asia;Polyester;7102.77;MT;7098.156;USD;50416581
2025.06.30;Tokyo Garment Production Ltd.;Japan;East Asia;Polyester;6673.80;MT;6663.575;USD;44471364
2024.07.31;Tokyo Garment Production Ltd.;Japan;East Asia;Denim;10716.81;MT;515.488;USD;5524388
2024.08.31;Tokyo Garment Production Ltd.;Japan;East Asia;Denim;13957.10;MT;569.750;USD;7952059
2024.09.30;Tokyo Garment Production Ltd.;Japan;East Asia;Denim;13214.37;MT;587.371;USD;7761740
2024.10.31;Tokyo Garment Production Ltd.;Japan;East Asia;Denim;12208.62;MT;615.341;USD;7512469
2024.11.30;Tokyo Garment Production Ltd.;Japan;East Asia;Denim;13834.75;MT;611.146;USD;8455046
2024.12.31;Tokyo Garment Production Ltd.;Japan;East Asia;Denim;10196.60;MT;637.717;USD;6502546
2025.01.31;Tokyo Garment Production Ltd.;Japan;East Asia;Denim;13158.81;MT;478.288;USD;6293700
2025.02.28;Tokyo Garment Production Ltd.;Japan;East Asia;Denim;12875.61;MT;398.573;USD;5131873
2025.03.31;Tokyo Garment Production Ltd.;Japan;East Asia;Denim;13230.15;MT;559.401;USD;7400961
2025.04.30;Tokyo Garment Production Ltd.;Japan;East Asia;Denim;11992.39;MT;587.371;USD;7043986
2025.05.31;Tokyo Garment Production Ltd.;Japan;East Asia;Denim;10660.88;MT;548.213;USD;5844432
2025.06.30;Tokyo Garment Production Ltd.;Japan;East Asia;Denim;13619.89;MT;514.649;USD;7009461
2024.07.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Cotton;11068.12;MT;1278.412;USD;14149621
2024.08.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Cotton;12082.33;MT;1412.982;USD;17072109
2024.09.30;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Cotton;12802.52;MT;1456.682;USD;18649199
2024.10.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Cotton;9195.97;MT;1526.048;USD;14033493
2024.11.30;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Cotton;12407.30;MT;1515.643;USD;18805046
2024.12.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Cotton;8746.67;MT;1581.541;USD;13833223
2025.01.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Cotton;8913.73;MT;1186.156;USD;10573077
2025.02.28;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Cotton;11941.59;MT;988.463;USD;11803817
2025.03.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Cotton;10824.38;MT;1387.317;USD;15016845
2025.04.30;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Cotton;9203.13;MT;1456.682;USD;13406035
2025.05.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Cotton;9588.74;MT;1359.570;USD;13036559
2025.06.30;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Cotton;11037.24;MT;1276.331;USD;14087171
2024.07.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Zipper;14798.79;MT;134.634;USD;1992415
2024.08.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Zipper;20365.14;MT;148.806;USD;3030445
2024.09.30;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Zipper;15294.82;MT;153.408;USD;2346344
2024.10.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Zipper;14239.20;MT;160.713;USD;2288424
2024.11.30;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Zipper;16599.20;MT;159.617;USD;2649518
2024.12.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Zipper;18726.81;MT;166.557;USD;3119082
2025.01.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Zipper;18371.07;MT;124.918;USD;2294873
2025.02.28;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Zipper;14432.54;MT;104.098;USD;1502401
2025.03.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Zipper;14639.54;MT;146.103;USD;2138876
2025.04.30;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Zipper;19809.32;MT;153.408;USD;3038904
2025.05.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Zipper;17557.08;MT;143.181;USD;2513834
2025.06.30;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Zipper;17606.21;MT;134.414;USD;2366529
2024.07.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Buckle;16469.19;MT;5519.992;USD;90909777
2024.08.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Buckle;12368.84;MT;6101.044;USD;75462853
2024.09.30;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Buckle;15960.78;MT;6289.736;USD;100389114
2024.10.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Buckle;15278.85;MT;6589.247;USD;100676126
2024.11.30;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Buckle;15458.29;MT;6544.320;USD;101163994
2024.12.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Buckle;15049.64;MT;6828.856;USD;102771814
2025.01.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Buckle;13924.51;MT;5121.642;USD;71316365
2025.02.28;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Buckle;12378.47;MT;4268.035;USD;52831750
2025.03.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Buckle;16351.86;MT;5990.225;USD;97951319
2025.04.30;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Buckle;11901.04;MT;6289.736;USD;74854390
2025.05.31;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Buckle;12270.36;MT;5870.420;USD;72032153
2025.06.30;Seoul Textiles & Apparel Co., Ltd.;South Korea;East Asia;Buckle;15343.36;MT;5511.007;USD;84557375
2024.07.31;Busan Fabric Works & Exports;South Korea;East Asia;Silk;92650.57;MT;8.871;USD;821901
2024.08.31;Busan Fabric Works & Exports;South Korea;East Asia;Silk;110844.45;MT;9.805;USD;1086803
2024.09.30;Busan Fabric Works & Exports;South Korea;East Asia;Silk;119449.35;MT;10.108;USD;1207394
2024.10.31;Busan Fabric Works & Exports;South Korea;East Asia;Silk;95106.57;MT;10.589;USD;1007115
2024.11.30;Busan Fabric Works & Exports;South Korea;East Asia;Silk;94688.33;MT;10.517;USD;995850
2024.12.31;Busan Fabric Works & Exports;South Korea;East Asia;Silk;93732.12;MT;10.974;USD;1028654
2025.01.31;Busan Fabric Works & Exports;South Korea;East Asia;Silk;117421.36;MT;8.231;USD;966472
2025.02.28;Busan Fabric Works & Exports;South Korea;East Asia;Silk;90781.14;MT;6.859;USD;622668
2025.03.31;Busan Fabric Works & Exports;South Korea;East Asia;Silk;86281.64;MT;9.627;USD;830605
2025.04.30;Busan Fabric Works & Exports;South Korea;East Asia;Silk;123384.84;MT;10.108;USD;1247174
2025.05.31;Busan Fabric Works & Exports;South Korea;East Asia;Silk;125154.50;MT;9.434;USD;1180724
2025.06.30;Busan Fabric Works & Exports;South Korea;East Asia;Silk;124714.69;MT;8.857;USD;1104540
2024.07.31;Busan Fabric Works & Exports;South Korea;East Asia;Button;22732.00;MT;114.966;USD;2613404
2024.08.31;Busan Fabric Works & Exports;South Korea;East Asia;Button;22085.26;MT;127.068;USD;2806320
2024.09.30;Busan Fabric Works & Exports;South Korea;East Asia;Button;16883.54;MT;130.997;USD;2211701
2024.10.31;Busan Fabric Works & Exports;South Korea;East Asia;Button;17575.36;MT;137.235;USD;2411962
2024.11.30;Busan Fabric Works & Exports;South Korea;East Asia;Button;21933.59;MT;136.300;USD;2989543
2024.12.31;Busan Fabric Works & Exports;South Korea;East Asia;Button;16716.66;MT;142.226;USD;2377541
2025.01.31;Busan Fabric Works & Exports;South Korea;East Asia;Button;21243.05;MT;106.669;USD;2265983
2025.02.28;Busan Fabric Works & Exports;South Korea;East Asia;Button;16465.88;MT;88.891;USD;1463671
2025.03.31;Busan Fabric Works & Exports;South Korea;East Asia;Button;17051.46;MT;124.760;USD;2127332
2025.04.30;Busan Fabric Works & Exports;South Korea;East Asia;Button;17589.04;MT;130.997;USD;2304120
2025.05.31;Busan Fabric Works & Exports;South Korea;East Asia;Button;22763.00;MT;122.264;USD;2783102
2025.06.30;Busan Fabric Works & Exports;South Korea;East Asia;Button;17386.77;MT;114.779;USD;1995631
2024.07.31;Busan Fabric Works & Exports;South Korea;East Asia;Linen;17735.98;MT;17.329;USD;307350
2024.08.31;Busan Fabric Works & Exports;South Korea;East Asia;Linen;23604.59;MT;19.153;USD;452106
2024.09.30;Busan Fabric Works & Exports;South Korea;East Asia;Linen;23500.79;MT;19.746;USD;464039
2024.10.31;Busan Fabric Works & Exports;South Korea;East Asia;Linen;22875.92;MT;20.686;USD;473210
2024.11.30;Busan Fabric Works & Exports;South Korea;East Asia;Linen;19893.73;MT;20.545;USD;408715
2024.12.31;Busan Fabric Works & Exports;South Korea;East Asia;Linen;16528.05;MT;21.438;USD;354331
2025.01.31;Busan Fabric Works & Exports;South Korea;East Asia;Linen;22017.26;MT;16.079;USD;354007
2025.02.28;Busan Fabric Works & Exports;South Korea;East Asia;Linen;17784.04;MT;13.399;USD;238286
2025.03.31;Busan Fabric Works & Exports;South Korea;East Asia;Linen;23519.08;MT;18.805;USD;442286
2025.04.30;Busan Fabric Works & Exports;South Korea;East Asia;Linen;20858.34;MT;19.746;USD;411862
2025.05.31;Busan Fabric Works & Exports;South Korea;East Asia;Linen;23949.69;MT;18.429;USD;441376
2025.06.30;Busan Fabric Works & Exports;South Korea;East Asia;Linen;18184.49;MT;17.301;USD;314610
2024.07.31;Bangkok Textile Supply Group;Thailand;Southeast Asia;Nylon;7519.85;MT;1881.337;USD;14147368
2024.08.31;Bangkok Textile Supply Group;Thailand;Southeast Asia;Nylon;8521.45;MT;2079.373;USD;17719272
2024.09.30;Bangkok Textile Supply Group;Thailand;Southeast Asia;Nylon;8466.86;MT;2143.683;USD;18150269
2024.10.31;Bangkok Textile Supply Group;Thailand;Southeast Asia;Nylon;8273.17;MT;2245.764;USD;18579573
2024.11.30;Bangkok Textile Supply Group;Thailand;Southeast Asia;Nylon;6082.82;MT;2230.452;USD;13567428
2024.12.31;Bangkok Textile Supply Group;Thailand;Southeast Asia;Nylon;6147.21;MT;2327.428;USD;14307187
2025.01.31;Bangkok Textile Supply Group;Thailand;Southeast Asia;Nylon;6191.50;MT;1745.571;USD;10807700
2025.02.28;Bangkok Textile Supply Group;Thailand;Southeast Asia;Nylon;6280.30;MT;1454.642;USD;9135593
2025.03.31;Bangkok Textile Supply Group;Thailand;Southeast Asia;Nylon;7466.28;MT;2041.603;USD;15243172
2025.04.30;Bangkok Textile Supply Group;Thailand;Southeast Asia;Nylon;8572.83;MT;2143.683;USD;18377424
2025.05.31;Bangkok Textile Supply Group;Thailand;Southeast Asia;Nylon;6330.92;MT;2000.771;USD;12666715
2025.06.30;Bangkok Textile Supply Group;Thailand;Southeast Asia;Nylon;8245.09;MT;1878.275;USD;15486554
2024.07.31;Bangkok Textile Supply Group;Thailand;Southeast Asia;Polyester;2025.98;MT;27017.444;USD;54736709
2024.08.31;Bangkok Textile Supply Group;Thailand;Southeast Asia;Polyester;1784.96;MT;29861.385;USD;53301484
2024.09.30;Bangkok Textile Supply Group;Thailand;Southeast Asia;Polyester;1711.94;MT;30784.933;USD;52701827
2024.10.31;Bangkok Textile Supply Group;Thailand;Southeast Asia;Polyester;1777.13;MT;32250.882;USD;57314038
2024.11.30;Bangkok Textile Supply Group;Thailand;Southeast Asia;Polyester;1483.04;MT;32030.990;USD;47503254
2024.12.31;Bangkok Textile Supply Group;Thailand;Southeast Asia;Polyester;2000.93;MT;33423.641;USD;66878514
2025.01.31;Bangkok Textile Supply Group;Thailand;Southeast Asia;Polyester;1682.87;MT;25067.731;USD;42185751
2025.02.28;Bangkok Textile Supply Group;Thailand;Southeast Asia;Polyester;1398.16;MT;20889.776;USD;29207212
2025.03.31;Bangkok Textile Supply Group;Thailand;Southeast Asia;Polyester;1657.62;MT;29318.984;USD;48599861
2025.04.30;Bangkok Textile Supply Group;Thailand;Southeast Asia;Polyester;1961.42;MT;30784.933;USD;60382147
2025.05.31;Bangkok Textile Supply Group;Thailand;Southeast Asia;Polyester;2015.40;MT;28732.604;USD;57907771
2025.06.30;Bangkok Textile Supply Group;Thailand;Southeast Asia;Polyester;1764.47;MT;26973.465;USD;47593888
